"","x"
"1363","cg04069627"
"1364","cg13560871"
"1365","cg26000554"
"1366","cg09767598"
"1367","cg22698272"
"1368","cg04436994"
"1369","cg25001102"
"1370","cg26047066"
"1371","cg11661340"
"1372","cg19756947"
"1373","cg15993834"
"1374","cg13855472"
"1375","cg07786256"
"1376","cg04232325"
"1377","cg22372182"
"1378","cg01394349"
"1379","cg17294376"
"1380","cg19939503"
"1381","cg19318393"
"1382","cg12129117"
"1383","cg23440816"
"1384","cg15481858"
"1385","cg15544650"
"1386","cg16247183"
"1387","cg26902504"
"1388","cg11186155"
"1389","cg06939851"
"1390","cg05059307"
"1391","cg00090648"
"1392","cg03281368"
"1393","cg22082216"
"1394","cg11485704"
"1395","cg25894045"
"1396","cg22640114"
"1397","cg06314646"
"1398","cg12427029"
"1399","cg15651835"
"1400","cg04439128"
"1401","cg26917828"
"1402","cg07795928"
"1403","cg11222527"
"1404","cg13572638"
"1405","cg18947553"
"1406","cg13935480"
"1407","cg07204739"
"1408","cg09511896"
"1409","cg26430382"
"1410","cg00125159"
"1411","cg05120156"
"1412","cg21950196"
"1413","cg12796841"
"1414","cg19811123"
"1415","cg18875460"
"1416","cg16256719"
"1417","cg22700015"
"1418","cg12437277"
"1419","cg18528563"
"1420","cg18648184"
"1421","cg23597629"
"1422","cg00061145"
"1423","cg18877635"
"1424","cg24865406"
"1425","cg19085699"
"1426","cg21440584"
"1427","cg01720705"
"1428","cg13881199"
"1429","cg15528490"
"1430","cg23162821"
"1431","cg25386411"
"1432","cg04158884"
"1433","cg09887634"
"1434","cg20249584"
"1435","cg20947082"
"1436","cg17459431"
"1437","cg24557133"
"1438","cg19368701"
"1439","cg00454742"
"1440","cg01101459"
"1441","cg18792146"
"1442","cg26884773"
"1443","cg23060193"
"1444","cg17969377"
"1445","cg20285514"
"1446","cg07479670"
"1447","cg04837025"
"1448","cg08473553"
"1449","cg07385821"
"1450","cg05876873"
"1451","cg27631057"
"1452","cg18507290"
"1453","cg13444964"
"1454","cg16376237"
"1455","cg11159084"
"1456","cg10014470"
"1457","cg07135408"
"1458","cg20282303"
"1459","cg02106828"
"1460","cg09365677"
"1461","cg20909821"
"1462","cg07808348"
"1463","cg14156405"
"1464","cg16003102"
"1465","cg05940691"
"1466","cg07233230"
"1467","cg02567839"
"1468","cg18789663"
"1469","cg27562682"
"1470","cg24502334"
"1471","cg04138155"
"1472","cg10245330"
"1473","cg16546309"
"1474","cg15393025"
"1475","cg00016238"
"1476","cg12914748"
"1477","cg15027433"
"1478","cg15442760"
"1479","cg08529295"
"1480","cg18282079"
"1481","cg11377642"
"1482","cg23014549"
"1483","cg09278904"
"1484","cg05721645"
"1485","cg10913959"
"1486","cg16558465"
"1487","cg25726269"
"1488","cg07448856"
"1489","cg00821073"
"1490","cg24375895"
"1491","cg12133425"
"1492","cg24404823"
"1493","cg05353872"
"1494","cg11706999"
"1495","cg10202233"
"1496","cg26256999"
"1497","cg24968425"
"1498","cg20749741"
"1499","cg14984664"
"1500","cg06520814"
"1501","cg27430369"
"1502","cg10508058"
"1503","cg26737130"
"1504","cg18671881"
"1505","cg13955747"
"1506","cg15558969"
"1507","cg00450617"
"1508","cg06500727"
"1509","cg26277787"
"1510","cg04152326"
"1511","cg23239637"
"1512","cg24215279"
"1513","cg14671764"
"1514","cg06599209"
"1515","cg17381798"
"1516","cg23684855"
"1517","cg00158539"
"1518","cg24066980"
"1519","cg18744355"
"1520","cg18148375"
"1521","cg15300436"
"1522","cg20506745"
"1523","cg02236554"
"1524","cg13791351"
"1525","cg20760156"
"1526","cg11380881"
"1527","cg01290791"
"1528","cg20499506"
"1529","cg20348298"
"1530","cg10288921"
"1531","cg10083149"
"1532","cg10328259"
"1533","cg23242708"
"1534","cg06523532"
"1535","cg21314662"
"1536","cg08025337"
"1537","cg00548824"
"1538","cg06360976"
"1539","cg04588356"
"1540","cg13369206"
"1541","cg25715462"
"1542","cg17459497"
"1543","cg13813258"
"1544","cg27472937"
"1545","cg09301086"
"1546","cg19825600"
"1547","cg15133748"
"1548","cg01510609"
"1549","cg27091865"
"1550","cg00910015"
"1551","cg04479400"
"1552","cg00914384"
"1553","cg17335199"
"1554","cg08180229"
"1555","cg25331250"
"1556","cg07466433"
"1557","cg00137156"
"1558","cg27218469"
"1559","cg09898318"
"1560","cg02036404"
"1561","cg00571339"
"1562","cg25137715"
"1563","cg19177744"
"1564","cg17693669"
"1565","cg23541422"
"1566","cg01048749"
"1567","cg02347832"
"1568","cg17086808"
"1569","cg01495174"
"1570","cg00240378"
"1571","cg14909930"
"1572","cg05172956"
"1573","cg25337514"
"1574","cg15127270"
"1575","cg00522231"
"1576","cg20556744"
"1577","cg27494615"
"1578","cg23677712"
"1579","cg27333808"
"1580","cg05586533"
"1581","cg22406334"
"1582","cg27291468"
"1583","cg13731115"
"1584","cg13406896"
"1585","cg02599716"
"1586","cg00793280"
"1587","cg23005797"
"1588","cg25117062"
"1589","cg26947572"
"1590","cg06349981"
"1591","cg01774541"
"1592","cg06060551"
"1593","cg08266974"
"1594","cg20729877"
"1595","cg11972401"
"1596","cg01299579"
"1597","cg10613252"
"1598","cg00442205"
"1599","cg04545872"
"1600","cg03257743"
"1601","cg02969343"
"1602","cg27641709"
"1603","cg13876048"
"1604","cg01148801"
"1605","cg19311448"
"1606","cg17916490"
"1607","cg09001939"
"1608","cg20460514"
"1609","cg21684828"
"1610","cg00462849"
"1611","cg17082953"
"1612","cg13921956"
"1613","cg22044566"
"1614","cg06545361"
"1615","cg26633107"
"1616","cg13914708"
"1617","cg21353292"
"1618","cg25074809"
"1619","cg19893929"
"1620","cg03687070"
"1621","cg12192716"
"1622","cg23496400"
"1623","cg08031368"
"1624","cg23483069"
"1625","cg21064051"
"1626","cg16707227"
"1627","cg01500427"
"1628","cg15237819"
"1629","cg24226138"
"1630","cg04697622"
"1631","cg25947878"
"1632","cg24717024"
"1633","cg08518329"
"1634","cg09303701"
"1635","cg05492290"
"1636","cg07694848"
"1637","cg18868357"
"1638","cg04609126"
"1639","cg11665564"
"1640","cg09074113"
"1641","cg08063111"
"1642","cg18543164"
"1643","cg09674093"
"1644","cg27297626"
"1645","cg00746446"
"1646","cg00872414"
"1647","cg16058765"
"1648","cg13259296"
"1649","cg19273694"
"1650","cg25905016"
"1651","cg23977821"
"1652","cg17789896"
"1653","cg14696038"
"1654","cg11369026"
"1655","cg06652632"
"1656","cg25417913"
"1657","cg07493520"
"1658","cg23281712"
"1659","cg16971637"
"1660","cg25603603"
"1661","cg04698434"
"1662","cg02757970"
"1663","cg06224893"
"1664","cg13344237"
"1665","cg12127463"
"1666","cg09850442"
"1667","cg25181710"
"1668","cg21187770"
"1669","cg02096396"
"1670","cg17695351"
"1671","cg09392819"
"1672","cg14273450"
"1673","cg17990983"
"1674","cg04917511"
"1675","cg23136742"
"1676","cg21450708"
"1677","cg15315096"
"1678","cg24321774"
"1679","cg08398556"
"1680","cg01435137"
"1681","cg01900371"
"1682","cg22688388"
"1683","cg26660157"
"1684","cg19399165"
"1685","cg12850832"
"1686","cg14949065"
"1687","cg05106984"
"1688","cg24416973"
"1689","cg17689799"
"1690","cg22129545"
"1691","cg24507739"
"1692","cg13108533"
"1693","cg25462815"
"1694","cg20651084"
"1695","cg24655222"
"1696","cg15133963"
"1697","cg06238356"
"1698","cg17158414"
"1699","cg04015759"
"1700","cg11953516"
"1701","cg00548296"
"1702","cg18369979"
"1703","cg18791923"
"1704","cg17492041"
"1705","cg01055543"
"1706","cg07291923"
"1707","cg26251429"
"1708","cg19292476"
"1709","cg11318859"
"1710","cg25382504"
"1711","cg17617165"
"1712","cg22412747"
"1713","cg18780489"
"1714","cg09522027"
"1715","cg04947425"
"1716","cg14920003"
"1717","cg04202122"
"1718","cg12164079"
"1719","cg14163665"
"1720","cg00017826"
"1721","cg18444347"
"1722","cg26638505"
"1723","cg22175247"
"1724","cg01372913"
"1725","cg23985532"
"1726","cg09469033"
"1727","cg24609304"
"1728","cg20351608"
"1729","cg04525212"
"1730","cg20719980"
"1731","cg20215769"
"1732","cg18110243"
"1733","cg25339653"
"1734","cg01598371"
"1735","cg15162392"
"1736","cg23521140"
"1737","cg07902749"
"1738","cg09973148"
"1739","cg01614598"
"1740","cg07301433"
"1741","cg03648789"
"1742","cg13401581"
"1743","cg25542907"
"1744","cg06743844"
"1745","cg23778310"
"1746","cg25395041"
"1747","cg10504120"
"1748","cg22373181"
"1749","cg01035000"
"1750","cg14057952"
"1751","cg27112748"
"1752","cg02836541"
"1753","cg14782266"
"1754","cg25471021"
"1755","cg24789596"
"1756","cg01243072"
"1757","cg05077167"
"1758","cg17953899"
"1759","cg03771385"
"1760","cg06169590"
"1761","cg12923271"
"1762","cg11676221"
"1763","cg21119375"
"1764","cg04881214"
"1765","cg23413809"
"1766","cg27047032"
"1767","cg25623768"
"1768","cg25206134"
"1769","cg18016822"
"1770","cg07835844"
"1771","cg02822958"
"1772","cg01056945"
"1773","cg13138389"
"1774","cg02740658"
"1775","cg13045540"
"1776","cg21338852"
"1777","cg19622755"
"1778","cg25245569"
"1779","cg17263716"
"1780","cg24431318"
"1781","cg06233293"
"1782","cg04981611"
"1783","cg09919124"
"1784","cg20712912"
"1785","cg14181982"
"1786","cg18984200"
"1787","cg17526573"
"1788","cg10099415"
"1789","cg13906811"
"1790","cg23042011"
"1791","cg27042719"
"1792","cg22641430"
"1793","cg21635948"
"1794","cg12451530"
"1795","cg10973735"
"1796","cg08130668"
"1797","cg07611531"
"1798","cg22708752"
"1799","cg22654940"
"1800","cg08701028"
"1801","cg18516317"
"1802","cg18279994"
"1803","cg01177796"
"1804","cg11444607"
"1805","cg18257814"
"1806","cg03128421"
"1807","cg18423355"
"1808","cg22994071"
"1809","cg03817671"
"1810","cg15664967"
"1811","cg24226851"
"1812","cg21195535"
"1813","cg01003382"
"1814","cg26188299"
"1815","cg18358643"
"1816","cg16328106"
"1817","cg24757310"
"1818","cg10185552"
"1819","cg03589282"
"1820","cg12529868"
"1821","cg01271641"
"1822","cg03017863"
"1823","cg02633599"
"1824","cg03694868"
"1825","cg24935135"
"1826","cg15774864"
"1827","cg15732840"
"1828","cg13471114"
"1829","cg13409575"
"1830","cg15561583"
"1831","cg21472506"
"1832","cg25371919"
"1833","cg14295187"
"1834","cg24055349"
"1835","cg19865087"
"1836","cg00794552"
"1837","cg13089137"
"1838","cg22439972"
"1839","cg09976445"
"1840","cg06536572"
"1841","cg13528561"
"1842","cg10159582"
"1843","cg03381035"
"1844","cg23518699"
"1845","cg15811753"
"1846","cg03813437"
"1847","cg27169860"
"1848","cg05877497"
"1849","cg15702677"
"1850","cg23911912"
"1851","cg04336164"
"1852","cg16380618"
"1853","cg01759126"
"1854","cg25754195"
"1855","cg06870284"
"1856","cg25804718"
"1857","cg05136786"
"1858","cg12430078"
"1859","cg24886176"
"1860","cg26125384"
"1861","cg13716787"
"1862","cg02173333"
"1863","cg06009330"
"1864","cg25719132"
"1865","cg25336731"
"1866","cg10954469"
"1867","cg27465654"
"1868","cg22677118"
"1869","cg24611351"
"1870","cg10168434"
"1871","cg22587327"
"1872","cg21214953"
"1873","cg27299186"
"1874","cg26540905"
"1875","cg05221922"
"1876","cg16721449"
"1877","cg09169255"
"1878","cg05707704"
"1879","cg07558704"
"1880","cg03856450"
"1881","cg13677747"
"1882","cg05053562"
"1883","cg17895873"
"1884","cg18367020"
"1885","cg14421218"
"1886","cg00164941"
"1887","cg00495896"
"1888","cg09681386"
"1889","cg11125589"
"1890","cg02237855"
"1891","cg20644426"
"1892","cg16083546"
"1893","cg13755546"
"1894","cg20336730"
"1895","cg17727331"
"1896","cg19276371"
"1897","cg18897416"
"1898","cg24938641"
"1899","cg17157630"
"1900","cg00326131"
"1901","cg14481208"
"1902","cg27136299"
"1903","cg11376913"
"1904","cg15717656"
"1905","cg19640164"
"1906","cg13297150"
"1907","cg25040225"
"1908","cg03270710"
"1909","cg08193322"
"1910","cg11580845"
"1911","cg21185289"
"1912","cg03520103"
"1913","cg05736393"
"1914","cg20288165"
"1915","cg04066351"
"1916","cg03202659"
"1917","cg05778415"
"1918","cg10576257"
"1919","cg02078517"
"1920","cg00409636"
"1921","cg14412622"
"1922","cg19369908"
"1923","cg00549910"
"1924","cg07643097"
"1925","cg18878441"
"1926","cg15928392"
"1927","cg00702835"
"1928","cg06700871"
"1929","cg15961842"
"1930","cg17669542"
"1931","cg07475885"
"1932","cg26383753"
"1933","cg06395936"
"1934","cg02571579"
"1935","cg23404877"
"1936","cg16929107"
"1937","cg11109266"
"1938","cg16764115"
"1939","cg15750963"
"1940","cg22112075"
"1941","cg10075284"
"1942","cg03981341"
"1943","cg19513321"
"1944","cg16865965"
"1945","cg25250853"
"1946","cg23618658"
"1947","cg01751470"
"1948","cg08284638"
"1949","cg16398094"
"1950","cg20814651"
"1951","cg02881034"
"1952","cg05843387"
"1953","cg26894509"
"1954","cg19217130"
"1955","cg02988254"
"1956","cg17264818"
"1957","cg22762844"
"1958","cg23791325"
"1959","cg27477610"
"1960","cg20688475"
"1961","cg21314978"
"1962","cg23561859"
"1963","cg06523478"
"1964","cg09962502"
"1965","cg03913456"
"1966","cg01927065"
"1967","cg27553926"
"1968","cg04255978"
"1969","cg19954537"
"1970","cg00820405"
"1971","cg16260241"
"1972","cg02644729"
"1973","cg15746003"
"1974","cg24506130"
"1975","cg15133824"
"1976","cg12849291"
"1977","cg18314814"
"1978","cg10658516"
"1979","cg03015784"
"1980","cg04370088"
"1981","cg04787024"
"1982","cg15546232"
"1983","cg01320657"
"1984","cg19542849"
"1985","cg23654767"
"1986","cg02928784"
"1987","cg16145071"
"1988","cg16240755"
"1989","cg04865265"
"1990","cg01576982"
"1991","cg22334142"
"1992","cg19921085"
"1993","cg27365115"
"1994","cg23857154"
"1995","cg18703066"
"1996","cg11995485"
"1997","cg20265528"
"1998","cg26874229"
"1999","cg17129821"
"2000","cg14210321"
"2001","cg22374742"
"2002","cg18098774"
"2003","cg16709443"
"2004","cg00977526"
"2005","cg16115841"
"2006","cg11141673"
"2007","cg14507868"
"2008","cg18762036"
"2009","cg03174931"
"2010","cg14613271"
"2011","cg26001902"
"2012","cg10860527"
"2013","cg00039794"
"2014","cg09392940"
"2015","cg03846641"
"2016","cg00482162"
"2017","cg23986590"
"2018","cg09588792"
"2019","cg06822966"
"2020","cg02066650"
"2021","cg03208501"
"2022","cg19177701"
"2023","cg19201770"
"2024","cg25039051"
"2025","cg25802430"
"2026","cg16333401"
"2027","cg02414648"
"2028","cg24343273"
"2029","cg13886554"
"2030","cg22413209"
"2031","cg01217204"
"2032","cg23499749"
"2033","cg25265126"
"2034","cg14053272"
"2035","cg17784749"
"2036","cg06783401"
"2037","cg00347616"
"2038","cg03332422"
"2039","cg22670147"
"2040","cg06238593"
"2041","cg05215127"
"2042","cg13400209"
"2043","cg26645509"
"2044","cg03449108"
"2045","cg20593831"
"2046","cg09601912"
"2047","cg26990102"
"2048","cg26817334"
"2049","cg00428457"
"2050","cg17319142"
"2051","cg19719653"
"2052","cg07393857"
"2053","cg06886896"
"2054","cg23561934"
"2055","cg08062049"
"2056","cg01741971"
"2057","cg24229662"
"2058","cg23681112"
"2059","cg12928622"
"2060","cg07300660"
"2061","cg21759953"
"2062","cg26012578"
"2063","cg16745091"
"2064","cg23097564"
"2065","cg23783703"
"2066","cg26036375"
"2067","cg04178787"
"2068","cg08790440"
"2069","cg05586457"
"2070","cg10179806"
"2071","cg00779351"
"2072","cg08535260"
"2073","cg17214616"
"2074","cg10985347"
"2075","cg22614372"
"2076","cg06094323"
"2077","cg06038358"
"2078","cg14628942"
"2079","cg02592214"
"2080","cg03339817"
"2081","cg22593554"
"2082","cg04217419"
"2083","cg00221357"
"2084","cg20563269"
"2085","cg08102264"
"2086","cg19998819"
"2087","cg06480249"
"2088","cg18987284"
"2089","cg27624826"
"2090","cg00885843"
"2091","cg21940081"
"2092","cg11216682"
"2093","cg09612463"
"2094","cg08901662"
"2095","cg00028678"
"2096","cg26820055"
"2097","cg06019884"
"2098","cg18275142"
"2099","cg11026954"
"2100","cg11808639"
"2101","cg18544172"
"2102","cg11350208"
"2103","cg12792250"
"2104","cg04664153"
"2105","cg08104981"
"2106","cg07916022"
"2107","cg15833099"
"2108","cg05146544"
"2109","cg10884052"
"2110","cg23303415"
"2111","cg16200531"
"2112","cg10076508"
"2113","cg19078520"
"2114","cg10285711"
"2115","cg04783646"
"2116","cg01243312"
"2117","cg04750100"
"2118","cg21233275"
"2119","cg02221347"
"2120","cg22923827"
"2121","cg20366284"
"2122","cg20691140"
"2123","cg00593536"
"2124","cg20443778"
"2125","cg07621645"
"2126","cg21346980"
"2127","cg04229103"
"2128","cg03303633"
"2129","cg12336777"
"2130","cg15120754"
"2131","cg13887004"
"2132","cg18274732"
"2133","cg14974397"
"2134","cg10458926"
"2135","cg00765765"
"2136","cg02513202"
"2137","cg07749087"
"2138","cg06352711"
"2139","cg24046770"
"2140","cg02806927"
"2141","cg07957582"
"2142","cg04117832"
"2143","cg12059226"
"2144","cg13823205"
"2145","cg10179911"
"2146","cg14765646"
"2147","cg26649384"
"2148","cg11856078"
"2149","cg17868920"
"2150","cg04066396"
"2151","cg23836322"
"2152","cg15065100"
"2153","cg13557231"
"2154","cg00232831"
"2155","cg19506623"
"2156","cg00719323"
"2157","cg21211367"
"2158","cg09662051"
"2159","cg07419021"
"2160","cg23161999"
"2161","cg01419831"
"2162","cg13327466"
"2163","cg06942668"
"2164","cg16402817"
"2165","cg03702545"
"2166","cg22674796"
"2167","cg07811002"
"2168","cg24164798"
"2169","cg24217704"
"2170","cg22687547"
"2171","cg08559214"
"2172","cg18956199"
"2173","cg03910659"
"2174","cg21802732"
"2175","cg15742848"
"2176","cg17642736"
"2177","cg01400477"
"2178","cg10616973"
"2179","cg06690525"
"2180","cg05671028"
"2181","cg19197830"
"2182","cg15680720"
"2183","cg23221504"
"2184","cg19538089"
"2185","cg12141179"
"2186","cg09511246"
"2187","cg16102291"
"2188","cg15899474"
"2189","cg08750504"
"2190","cg20361600"
"2191","cg15326320"
"2192","cg20935165"
"2193","cg14796127"
"2194","cg21583565"
"2195","cg02583633"
"2196","cg10828660"
"2197","cg11761729"
"2198","cg15744668"
"2199","cg23064609"
"2200","cg19759282"
"2201","cg18183628"
"2202","cg16707641"
"2203","cg26831241"
"2204","cg08256451"
"2205","cg21620778"
"2206","cg06064461"
"2207","cg19447671"
"2208","cg20919914"
"2209","cg15315312"
"2210","cg06153538"
"2211","cg09323727"
"2212","cg07694390"
"2213","cg07411620"
"2214","cg02694427"
"2215","cg03782202"
"2216","cg24561661"
"2217","cg16334629"
"2218","cg00035316"
"2219","cg25423004"
"2220","cg23901857"
"2221","cg09238180"
"2222","cg14473102"
"2223","cg08079908"
"2224","cg10107434"
"2225","cg25916282"
"2226","cg13180315"
"2227","cg01128482"
"2228","cg13092806"
"2229","cg23420260"
"2230","cg02077100"
"2231","cg25028079"
"2232","cg17300868"
"2233","cg04721582"
"2234","cg19113530"
"2235","cg26082400"
"2236","cg26120787"
"2237","cg21243919"
"2238","cg19565305"
"2239","cg03012876"
"2240","cg23927983"
"2241","cg10949583"
"2242","cg12089249"
"2243","cg15609237"
"2244","cg06695611"
"2245","cg21102739"
"2246","cg19726320"
"2247","cg20005636"
"2248","cg22976218"
"2249","cg13218739"
"2250","cg04037038"
"2251","cg26461375"
"2252","cg03285963"
"2253","cg13316171"
"2254","cg23029941"
"2255","cg24789487"
"2256","cg15260721"
"2257","cg14113853"
"2258","cg24891986"
"2259","cg26102065"
"2260","cg17841615"
"2261","cg16545296"
"2262","cg23947559"
"2263","cg04675986"
"2264","cg16920854"
"2265","cg02230495"
"2266","cg26723992"
"2267","cg12419195"
"2268","cg20917093"
"2269","cg11556416"
"2270","cg21100532"
"2271","cg20011116"
"2272","cg15794798"
"2273","cg24194413"
"2274","cg23477168"
"2275","cg05895077"
"2276","cg11517071"
"2277","cg20960422"
"2278","cg01381678"
"2279","cg10820045"
"2280","cg05843430"
"2281","cg02418944"
"2282","cg24988444"
"2283","cg08357651"
"2284","cg02462912"
"2285","cg10188592"
"2286","cg27005255"
"2287","cg13552765"
"2288","cg21485895"
"2289","cg07582470"
"2290","cg25928603"
"2291","cg23244253"
"2292","cg05165940"
"2293","cg10982364"
"2294","cg24688655"
"2295","cg03965648"
"2296","cg24345062"
"2297","cg22924838"
"2298","cg08172999"
"2299","cg27053957"
"2300","cg03599729"
"2301","cg14214239"
"2302","cg17159093"
"2303","cg24419828"
"2304","cg01206537"
"2305","cg24569637"
